web-scraper-order,web-scraper-start-url,Type_Chaussures,Prix,Adresse,Image_lien-src
"1752680722-6479","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3933193_uploaded_image1_1666560878.jpg"
"1752680722-6480","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Wallabess","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3933231_uploaded_image1_1666562833.jpg"
"1752680722-6481","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3933226_uploaded_image1_1666562612.jpg"
"1752680722-6482","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets  Luis Vuitton","45 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3975017_uploaded_image2_1669080962.jpeg"
"1752680722-6483","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets  Jordan 13","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3975014_uploaded_image1_1669080600.jpg"
"1752680722-6484","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Wallabess homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3930866_uploaded_image1_1666382596.jpg"
"1752680722-6485","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3930122_uploaded_image1_1666353180.jpg"
"1752680722-6486","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3930100_uploaded_image1_1666352609.jpg"
"1752680722-6487","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","50 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3972435_uploaded_image1_1668876001.jpg"
"1752680722-6488","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3930102_uploaded_image1_1666352660.jpg"
"1752680722-6489","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3971331_uploaded_image1_1668800375.jpg"
"1752680722-6490","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3927918_uploaded_image1_1666221538.jpg"
"1752680722-6491","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets Wallabess","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3927930_uploaded_image1_1666221938.jpg"
"1752680722-6492","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3927932_uploaded_image1_1666222073.jpg"
"1752680722-6493","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3928376_uploaded_image1_1666260572.jpg"
"1752680722-6494","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Jordan","Prix sur demande","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970173_uploaded_image1_1668729374.jpg"
"1752680722-6495","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Air nike","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970068_uploaded_image1_1668721499.jpg"
"1752680722-6496","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3925391_uploaded_image1_1666095440.jpg"
"1752680722-6497","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3925425_uploaded_image1_1666095962.jpg"
"1752680722-6498","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3925387_uploaded_image1_1666095374.jpg"
"1752680722-6499","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","7 000CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968953_uploaded_image1_1668680910.jpg"
"1752680722-6500","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures orthopédique en cuir","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968784_uploaded_image1_1668674190.jpg"
"1752680722-6501","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets Nike","35 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968465_uploaded_image1_1668643806.jpg"
"1752680722-6502","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3967493_uploaded_image1_1668599488.jpg"
"1752680722-6503","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3967170_uploaded_image1_1668589260.jpg"
"1752680722-6504","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","35 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3966537_uploaded_image1_1668538233.jpg"
"1752680722-6505","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Prada","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3965984_uploaded_image1_1668516558.jpg"
"1752680722-6506","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3923247_uploaded_image1_1665957766.jpg"
"1752680722-6507","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3923255_uploaded_image1_1665958109.jpg"
"1752680722-6508","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3923258_uploaded_image1_1665958243.jpg"
"1752680722-6509","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3923261_uploaded_image1_1665958315.jpg"
"1752680722-6510","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3923234_uploaded_image1_1665957322.jpg"
"1752680722-6511","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures hommes","11 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3965758_uploaded_image1_1668509512.jpg"
"1752680722-6512","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3922309_uploaded_image1_1665876168.jpg"
"1752680722-6513","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3922314_uploaded_image1_1665876251.jpg"
"1752680722-6514","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3922305_uploaded_image1_1665875969.jpg"
"1752680722-6515","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3925037_uploaded_image1_1666082892.jpg"
"1752680722-6516","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets mixtes","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3925029_uploaded_image1_1666082482.jpg"
"1752680722-6517","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3925020_uploaded_image1_1666081911.jpg"
"1752680722-6518","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets mixtes","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3925027_uploaded_image1_1666082308.jpg"
"1752680722-6519","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Yeezy Boost","12 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3963756_uploaded_image1_1668380357.jpg"
"1752680722-6520","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963210_uploaded_image1_1668346103.jpg"
"1752680722-6521","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3920695_uploaded_image1_1665770420.jpg"
"1752680722-6522","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3920693_uploaded_image1_1665770367.jpg"
"1752680722-6523","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3920681_uploaded_image1_1665770021.jpg"
"1752680722-6524","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Wallabess homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3920677_uploaded_image1_1665769879.jpg"
"1752680722-6525","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963088_uploaded_image1_1668337306.jpg"
"1752680722-6526","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","8 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3962834_uploaded_image1_1668305383.jpg"
"1752680722-6527","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3962637_uploaded_image1_1668285975.jpg"
"1752680722-6528","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Jordan 14","25 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3961839_uploaded_image1_1668240990.jpg"
"1752680722-6529","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3917803_uploaded_image1_1665614312.jpg"
"1752680722-6530","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures  Prada","30 000CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3960214_uploaded_image1_1668127270.jpg"
"1752680722-6531","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3916301_uploaded_image1_1665530139.jpg"
"1752680722-6532","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3916293_uploaded_image1_1665529937.jpg"
"1752680722-6533","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3916284_uploaded_image1_1665529646.jpg"
"1752680722-6534","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3916288_uploaded_image1_1665529717.jpg"
"1752680722-6535","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3916291_uploaded_image1_1665529794.jpg"
"1752680722-6536","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3959002_uploaded_image1_1668074564.jpg"
"1752680722-6537","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958997_uploaded_image1_1668074385.jpg"
"1752680722-6538","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958990_uploaded_image1_1668074172.jpg"
"1752680722-6539","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958557_uploaded_image1_1668032556.jpg"
"1752680722-6540","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Nike homme","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958066_uploaded_image3_1668008591.jpeg"
"1752680722-6541","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures orthopédique","15 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3956924_uploaded_image1_1667947281.jpg"
"1752680722-6542","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures orthopédique en cuir","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3956444_uploaded_image1_1667924094.jpg"
"1752680722-6543","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures en Cuir homme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3956192_uploaded_image1_1667914586.jpg"
"1752680722-6544","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets Nike Air force One","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3955525_uploaded_image1_1667891124.jpg"
"1752680722-6545","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets Air Force One","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3955406_uploaded_image1_1667867300.jpg"
"1752680722-6546","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Baskets Air Jordan","13 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3955402_uploaded_image2_1667866938.jpeg"
"1752680722-6547","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures mixte","16 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3955401_uploaded_image1_1667866792.jpg"
"1752680722-6548","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Adidas Gazelle","30 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3954122_uploaded_image1_1667813168.jpg"
"1752680722-6549","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures homme","35 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3953945_uploaded_image2_1667805357.jpeg"
"1752680722-6550","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Air force one","20 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3953857_uploaded_image1_1667789397.jpg"
"1752680722-6551","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Jordan 4","21 900CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3953851_uploaded_image1_1667788011.jpg"
"1752680722-6552","https://sn.coinafrique.com/categorie/chaussures-homme?page=42","Chaussures Vans","9 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3953688_uploaded_image1_1667770552.jpg"
"1752680733-6553","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets  Adidas","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4001028_uploaded_image2_1670552609.jpeg"
"1752680733-6554","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","15 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3960128_uploaded_image1_1668121599.jpg"
"1752680733-6555","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3960110_uploaded_image1_1668120968.jpg"
"1752680733-6556","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3960103_uploaded_image1_1668120803.jpg"
"1752680733-6557","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3960107_uploaded_image1_1668120916.jpg"
"1752680733-6558","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3960118_uploaded_image1_1668121364.jpg"
"1752680733-6559","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Wallabess","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3961605_uploaded_image1_1668207037.jpg"
"1752680733-6560","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Stan Smith","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3961604_uploaded_image1_1668206962.jpg"
"1752680733-6561","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3961598_uploaded_image1_1668206530.jpg"
"1752680733-6562","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3958585_uploaded_image1_1668033542.jpg"
"1752680733-6563","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures hommes","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3958579_uploaded_image1_1668033346.jpg"
"1752680733-6564","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3961591_uploaded_image1_1668206219.jpg"
"1752680733-6565","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3965256_uploaded_image1_1668466149.jpg"
"1752680733-6566","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3958575_uploaded_image1_1668033192.jpg"
"1752680733-6567","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Wallabees","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3965260_uploaded_image1_1668466253.jpg"
"1752680733-6568","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3965262_uploaded_image1_1668466318.jpg"
"1752680733-6569","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Mocassins homme","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000811_uploaded_image1_1670537386.jpg"
"1752680733-6570","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963469_uploaded_image1_1668363257.jpg"
"1752680733-6571","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963445_uploaded_image1_1668362236.jpg"
"1752680733-6572","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963447_uploaded_image1_1668362306.jpg"
"1752680733-6573","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963444_uploaded_image1_1668362168.jpg"
"1752680733-6574","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963434_uploaded_image1_1668361514.jpg"
"1752680733-6575","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963452_uploaded_image1_1668362565.jpg"
"1752680733-6576","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","14 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963454_uploaded_image1_1668362642.jpg"
"1752680733-6577","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Berluti","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000013_uploaded_image1_1670511544.jpg"
"1752680733-6578","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3957610_uploaded_image1_1667995308.jpg"
"1752680733-6579","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3957617_uploaded_image1_1667995516.jpg"
"1752680733-6580","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3957604_uploaded_image1_1667995120.jpg"
"1752680733-6581","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Berluti Paris","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3999525_uploaded_image1_1670495961.jpg"
"1752680733-6582","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Crocs","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3999470_uploaded_image1_1670493969.jpg"
"1752680733-6583","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Timberland","40 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3999467_uploaded_image1_1670493684.jpg"
"1752680733-6584","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Sneakers homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3999464_uploaded_image1_1670493586.jpg"
"1752680733-6585","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Jordan 4","23 000CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3998773_uploaded_image1_1670442522.jpg"
"1752680733-6586","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Berluti Paris","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3998215_uploaded_image1_1670421837.jpg"
"1752680733-6587","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Berluti","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3998204_uploaded_image1_1670421591.jpg"
"1752680733-6588","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Jordan 4","18 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3997988_uploaded_image1_1670415168.jpg"
"1752680733-6589","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets All Star coupé","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3997882_uploaded_image1_1670412352.jpg"
"1752680733-6590","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Mocassins en cuir","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3997876_uploaded_image2_1670412296.jpeg"
"1752680733-6591","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Vans homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3996952_uploaded_image1_1670350045.jpg"
"1752680733-6592","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Nike Air Force homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3996951_uploaded_image1_1670350006.jpg"
"1752680733-6593","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures en cuir","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3957630_uploaded_image1_1667995845.jpg"
"1752680733-6594","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Mocassins homme","18 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3995551_uploaded_image1_1670279035.jpg"
"1752680733-6595","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets  Jordan 6","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3995493_uploaded_image1_1670275059.jpg"
"1752680733-6596","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets  Jordan 14","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3995490_uploaded_image1_1670274953.jpg"
"1752680733-6597","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","29 500CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3994809_uploaded_image1_1670249083.jpg"
"1752680733-6598","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Babouches en cuir","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3954455_uploaded_image1_1667823850.jpg"
"1752680733-6599","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Sneakers homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3993205_uploaded_image3_1670167794.jpeg"
"1752680733-6600","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948959_uploaded_image1_1667492946.jpg"
"1752680733-6601","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949538_uploaded_image1_1667517891.jpg"
"1752680733-6602","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948929_uploaded_image1_1667491969.jpg"
"1752680733-6603","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949524_uploaded_image1_1667517360.jpg"
"1752680733-6604","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949534_uploaded_image1_1667517677.jpg"
"1752680733-6605","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949531_uploaded_image1_1667517575.jpg"
"1752680733-6606","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948939_uploaded_image1_1667492315.jpg"
"1752680733-6607","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949519_uploaded_image1_1667517124.jpg"
