web-scraper-order,web-scraper-start-url,Type_Habit,Prix,Adresse,Image_lien-src
"1752683850-1499","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3993222_uploaded_image1_1670158523.jpg"
"1752683850-1500","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3992649_uploaded_image1_1670106947.jpg"
"1752683850-1501","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","T-shirts enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3985573_uploaded_image1_1669758455.jpg"
"1752683850-1502","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980382_uploaded_image1_1669402241.jpg"
"1752683850-1503","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble velours enfant","7 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3981018_uploaded_image1_1669456009.jpg"
"1752683850-1504","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble en velours","7 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980114_uploaded_image1_1669389815.jpg"
"1752683850-1505","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Habits enfants","3 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_4010206_uploaded_image1_1671121329.jpg"
"1752683850-1506","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963440_uploaded_image1_1668361934.jpg"
"1752683850-1507","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3963439_uploaded_image1_1668361869.jpg"
"1752683850-1508","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfant friperie","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000087_uploaded_image1_1670513612.jpg"
"1752683850-1509","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Pull enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000076_uploaded_image2_1670513327.jpeg"
"1752683850-1510","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Maillots Sénégal enfants","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3991237_uploaded_image1_1670029654.jpg"
"1752683850-1511","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble Robe enfants","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg"
"1752683850-1512","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Costume garçon","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3990863_uploaded_image1_1670005513.jpg"
"1752683850-1513","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Costume garçon","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3990860_uploaded_image1_1670005358.jpg"
"1752683850-1514","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3981315_uploaded_image1_1669469071.jpg"
"1752683850-1515","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements Enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3933191_uploaded_image1_1666560773.jpg"
"1752683850-1516","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements friperies  enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968398_uploaded_image1_1668639636.jpg"
"1752683850-1517","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Maillots Sénégal enfant","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3954905_uploaded_image1_1667839511.jpg"
"1752683850-1518","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensemble enfants","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913283_uploaded_image1_1665352048.jpg"
"1752683850-1519","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Vêtements enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913279_uploaded_image1_1665351880.jpg"
"1752683850-1520","https://sn.coinafrique.com/categorie/vetements-enfants?page=4","Ensembles pull  enfants","4 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3941399_uploaded_image1_1667092572.jpg"
"1752683854-1521","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Silip enfants","2 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4672209_uploaded_image1_1712088527.jpg"
"1752683854-1522","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pack Jelleba pour enfant","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4655936_uploaded_image1_1711198926.jpg"
"1752683854-1523","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608935_uploaded_image1_1708714886.jpg"
"1752683854-1524","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe femme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4652500_uploaded_image1_1711013502.jpg"
"1752683854-1525","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe fille","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651732_uploaded_image1_1710953991.jpg"
"1752683854-1526","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600870_uploaded_image1_1708347775.jpg"
"1752683854-1527","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600864_uploaded_image1_1708347454.jpg"
"1752683854-1528","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600865_uploaded_image1_1708347569.jpg"
"1752683854-1529","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600868_uploaded_image1_1708347690.jpg"
"1752683854-1530","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4624772_uploaded_image2_1709562313.jpeg"
"1752683854-1531","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623255_uploaded_image2_1709484828.jpeg"
"1752683854-1532","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623058_uploaded_image1_1709473724.jpg"
"1752683854-1533","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfant","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623032_uploaded_image1_1709472242.jpg"
"1752683854-1534","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615109_uploaded_image1_1709070529.jpg"
"1752683854-1535","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble filles","5 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615094_uploaded_image1_1709070182.jpg"
"1752683854-1536","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Coffret naissance","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608080_uploaded_image1_1708687411.jpg"
"1752683854-1537","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","9 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4607426_uploaded_image1_1708642698.jpg"
"1752683854-1538","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","3 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4606506_uploaded_image1_1708607013.jpg"
"1752683854-1539","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1752683854-1540","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1752683854-1541","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604379_uploaded_image1_1708513648.jpg"
"1752683854-1542","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon enfant friperie","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604378_uploaded_image1_1708513583.jpg"
"1752683854-1543","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4556181_uploaded_image1_1705852562.jpg"
"1752683854-1544","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe bébé 0 - 9 mois","2 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4588746_uploaded_image1_1707650951.jpg"
"1752683854-1545","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements pour bébé","500CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4585357_uploaded_image1_1707428281.jpg"
"1752683854-1546","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","4 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4577293_uploaded_image1_1707012822.jpg"
"1752683854-1547","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571573_uploaded_image1_1706729137.jpg"
"1752683854-1548","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571570_uploaded_image1_1706729054.jpg"
"1752683854-1549","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571564_uploaded_image1_1706728937.jpg"
"1752683854-1550","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetements  enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4519620_uploaded_image1_1703885107.jpg"
"1752683854-1551","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1752683854-1552","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetement enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510412_uploaded_image1_1703252917.jpg"
"1752683854-1553","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510416_uploaded_image1_1703253068.jpg"
"1752683854-1554","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour enfant 4 - 15 ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4505009_uploaded_image1_1702930372.jpg"
"1752683854-1555","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","5 500CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg"
"1752683854-1556","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour fille","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4527014_uploaded_image1_1704375688.jpg"
"1752683854-1557","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull enfant avec capuche","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522850_uploaded_image1_1704190687.jpg"
"1752683854-1558","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull pour enfant","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg"
"1752683854-1559","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517974_uploaded_image2_1703783715.jpeg"
"1752683854-1560","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4516547_uploaded_image1_1703706216.jpg"
"1752683854-1561","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4513354_uploaded_image3_1703506745.jpeg"
"1752683854-1562","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511874_uploaded_image1_1703350100.jpg"
"1752683854-1563","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg"
"1752683854-1564","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfants 2 - 6ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4464056_uploaded_image1_1700401019.jpg"
"1752683854-1565","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4455065_uploaded_image1_1699814184.jpg"
"1752683854-1566","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble veste pour enfant","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg"
"1752683854-1567","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Slips enfants","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg"
"1752683854-1568","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polos  Lacoste enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg"
"1752683854-1569","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394813_uploaded_image1_1695942485.jpg"
"1752683854-1570","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Jeans  pour enfants","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4397937_uploaded_image1_1696183097.jpg"
"1752683854-1571","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4430601_uploaded_image1_1698283193.jpg"
"1752683854-1572","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe de prière enfant","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4421455_uploaded_image1_1697627353.jpg"
"1752683854-1573","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Bambinerie enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4416818_uploaded_image3_1697296868.jpeg"
"1752683854-1574","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon pour enfants","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg"
"1752683854-1575","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polo Lacoste enfant","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg"
"1752683854-1576","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402991_uploaded_image1_1696452237.jpg"
"1752683854-1577","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble 2 pièces pour fille","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402284_uploaded_image1_1696423054.jpg"
"1752683854-1578","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements fille","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4350530_uploaded_image1_1692994986.jpg"
"1752683854-1579","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Short enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381693_uploaded_image1_1695062191.jpg"
"1752683854-1580","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","9 300CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4342288_uploaded_image1_1692460517.jpg"
"1752683854-1581","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4375138_uploaded_image1_1694611073.jpg"
"1752683854-1582","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4375129_uploaded_image1_1694610764.jpg"
"1752683854-1583","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements friperies  enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4375124_uploaded_image1_1694610661.jpg"
"1752683854-1584","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble vêtement enfant","15 300CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4340725_uploaded_image1_1692365333.jpg"
"1752683854-1585","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","T-shirt","9 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4340716_uploaded_image1_1692364927.jpg"
"1752683854-1586","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4333845_uploaded_image1_1691951676.jpg"
"1752683854-1587","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfants","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4330580_uploaded_image1_1691701473.jpg"
"1752683854-1588","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement  enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4330576_uploaded_image1_1691701385.jpg"
"1752683854-1589","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4327566_uploaded_image1_1691526561.jpg"
"1752683854-1590","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Maillot enfant","2 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4344836_uploaded_image1_1692651906.jpg"
"1752683854-1591","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4314416_uploaded_image1_1690724018.jpg"
"1752683854-1592","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Couette bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4338195_uploaded_image1_1692223604.jpg"
"1752683854-1593","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4288629_uploaded_image1_1688997320.jpg"
"1752683854-1594","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pyjama bébé","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4316063_uploaded_image2_1690843428.jpeg"
"1752683854-1595","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Culotte Berksha enfant","15 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4304204_uploaded_image1_1690023768.jpg"
"1752683854-1596","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268608_uploaded_image1_1687563200.jpg"
"1752683854-1597","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268605_uploaded_image1_1687563103.jpg"
"1752683854-1598","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4267930_uploaded_image1_1687524110.jpg"
"1752683854-1599","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble pour enfants","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4267915_uploaded_image1_1687523597.jpg"
"1752683854-1600","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266992_uploaded_image1_1687458981.jpg"
"1752683854-1601","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4265951_uploaded_image1_1687419299.jpg"
"1752683854-1602","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon en coton","6 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4284180_uploaded_image2_1688677380.jpeg"
"1752683854-1603","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Hijab enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4280858_uploaded_image1_1688492406.jpg"
"1752683854-1604","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg"
"1752683858-1605","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon pour enfant 14ans 15ans","4 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4976513_uploaded_image1_1728030461.jpg"
"1752683858-1606","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Lot pyjamas enfant 6/8 ans","11 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5014321_uploaded_image1_1730104437.jpg"
"1752683858-1607","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble veste garçon 5 pièces","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg"
"1752683858-1608","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Costume enfant","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg"
"1752683858-1609","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements   pour enfant","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961200_uploaded_image1_1727261868.jpg"
"1752683858-1610","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg"
"1752683858-1611","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes de fête","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5002636_uploaded_image1_1729418520.jpg"
"1752683858-1612","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant 0ans jusqua 15ans","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4957241_uploaded_image1_1727083231.jpg"
"1752683858-1613","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Jeans enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4991997_uploaded_image1_1728856374.jpg"
"1752683858-1614","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalon enfants","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4945928_uploaded_image1_1726439169.jpg"
"1752683858-1615","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1752683858-1616","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Veste Jacadi","12 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931211_uploaded_image1_1725627889.jpg"
"1752683858-1617","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Veste Softshell","14 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931208_uploaded_image1_1725627705.jpg"
"1752683858-1618","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Peignoirs enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4866825_uploaded_image1_1722295875.jpg"
"1752683858-1619","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Serviette de bain pour bébé","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4861240_uploaded_image1_1721949203.jpg"
"1752683858-1620","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Grenouillère bébé de 0- 24 mois","1 500CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4877415_uploaded_image1_1722816062.jpg"
"1752683858-1621","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Body pour bébé de 0-24mois","750CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4877371_uploaded_image1_1722813872.jpg"
"1752683858-1622","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe pour fille","4 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4886076_uploaded_image1_1723220872.jpg"
"1752683858-1623","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe fille","22 800CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885783_uploaded_image1_1723209095.jpg"
"1752683858-1624","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements de garçon","2 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885328_uploaded_image1_1723192813.jpg"
"1752683858-1625","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour garçon","4 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885315_uploaded_image1_1723192524.jpg"
